order_item_id,order_id,product_id,quantity,unit_price,discount_amount,total_line_amount,created_at,updated_at
1792,609,112,3,45.83,6.10,131.39,2024-02-09 18:50:24,2024-02-15 10:21:47
1793,610,84,3,53.97,47.77,114.14,2024-11-10 10:14:26,2024-11-11 02:27:49
1794,611,107,1,13.74,0.62,13.12,2023-01-04 20:18:35,2023-01-06 21:43:06
1795,611,35,5,135.63,81.99,596.16,2023-10-29 18:55:17,2023-11-03 10:15:45
1796,611,47,2,52.25,17.84,86.66,2025-08-06 17:58:46,2025-08-07 12:54:49
1797,611,62,2,309.04,182.64,435.44,2025-09-23 10:24:10,2025-09-27 06:15:30
1798,611,52,2,291.72,142.65,440.79,2024-10-23 22:50:19,2024-10-24 00:09:42
1799,612,48,3,208.27,68.59,556.22,2024-04-08 13:02:34,2024-04-11 11:35:22
1800,613,85,2,438.01,228.72,647.30,2025-05-20 10:18:44,2025-05-20 19:38:44
1801,613,79,4,313.31,5.91,1247.33,2024-01-10 09:44:09,2024-01-12 07:03:50
1802,613,111,3,323.04,197.55,771.57,2025-02-11 20:21:53,2025-02-16 22:28:29
1803,614,89,1,95.98,17.33,78.65,2025-07-27 15:46:06,2025-07-31 00:32:15
1804,614,86,2,66.25,14.92,117.58,2023-05-07 22:40:46,2023-05-08 01:15:14
1805,614,1,2,42.12,12.25,71.99,2024-08-28 18:43:04,2024-09-04 07:12:34
1806,614,61,2,190.67,36.14,345.20,2025-03-07 04:42:55,2025-03-09 06:49:45
1807,614,83,1,125.80,2.07,123.73,2023-02-23 12:15:58,2023-02-26 21:25:33
1808,615,67,2,124.18,23.24,225.12,2025-03-26 14:16:39,2025-03-28 22:43:39
1809,615,90,2,499.76,257.91,741.61,2023-10-20 00:08:50,2023-10-21 14:18:28
1810,615,24,4,217.13,146.52,722.00,2024-02-20 12:13:08,2024-02-22 05:23:46
1811,615,10,1,370.58,67.84,302.74,2023-06-30 19:34:12,2023-07-03 21:47:43
1812,615,27,2,149.54,69.63,229.45,2023-07-27 13:19:05,2023-07-29 17:30:56
1813,616,99,5,455.91,597.50,1682.05,2023-03-14 02:46:33,2023-03-17 20:27:13
1814,616,29,3,148.92,111.10,335.66,2024-09-19 19:54:40,2024-09-21 08:58:59
1815,616,16,3,221.21,103.99,559.64,2023-06-27 00:28:28,2023-06-29 21:45:33
1816,616,5,5,449.63,505.10,1743.05,2023-10-17 17:31:04,2023-10-22 00:00:39
1817,617,99,3,203.99,64.95,547.02,2024-04-20 17:50:13,2024-04-25 15:27:55
1818,617,62,2,159.10,50.03,268.17,2024-01-26 22:29:16,2024-01-30 17:37:30
1819,617,98,5,304.47,221.62,1300.73,2024-06-20 08:59:30,2024-06-22 04:06:32
1820,618,13,5,464.34,614.25,1707.45,2024-07-02 09:31:12,2024-07-08 13:33:44
1821,618,103,1,246.08,13.46,232.62,2024-05-13 21:54:09,2024-05-16 20:31:53
1822,619,102,3,302.74,223.59,684.63,2023-09-30 13:10:41,2023-10-06 20:44:25
1823,620,92,2,302.03,49.50,554.56,2024-07-12 13:22:29,2024-07-15 09:06:09
1824,620,18,3,343.83,103.97,927.52,2024-03-23 20:12:03,2024-03-27 09:10:47
1825,620,8,1,315.78,31.23,284.55,2025-04-26 07:16:18,2025-05-02 01:30:02
1826,621,51,3,494.50,374.46,1109.04,2023-02-27 14:57:50,2023-03-04 17:05:16
1827,621,89,3,437.29,306.21,1005.66,2023-10-09 09:53:56,2023-10-12 22:24:54
1828,621,93,5,288.38,208.99,1232.91,2024-09-28 20:02:13,2024-10-03 20:14:50
1829,622,106,5,195.48,111.41,865.99,2024-07-12 06:57:02,2024-07-15 18:18:10
1830,622,48,5,294.25,272.49,1198.76,2024-09-30 11:10:26,2024-09-30 21:49:30
1831,622,71,2,155.10,88.67,221.53,2023-03-13 05:11:15,2023-03-15 11:19:11
1832,622,109,5,75.76,64.35,314.45,2025-05-23 04:24:37,2025-05-26 14:24:47
1833,622,86,5,169.07,58.77,786.58,2025-01-19 03:06:29,2025-01-20 05:22:57
1834,623,116,2,493.24,224.13,762.35,2025-08-15 11:57:41,2025-08-18 01:18:12
1835,623,112,4,146.68,25.36,561.36,2025-02-24 21:24:19,2025-02-28 07:49:17
1836,624,50,3,403.15,88.81,1120.64,2025-01-20 23:46:29,2025-01-25 13:38:46
1837,624,99,3,267.44,195.48,606.84,2024-08-06 13:19:59,2024-08-10 06:51:02
1838,624,58,5,116.41,140.96,441.09,2024-11-14 23:43:58,2024-11-15 20:01:04
1839,624,76,5,428.05,336.68,1803.57,2024-04-06 07:44:15,2024-04-06 17:43:41
1840,625,74,3,352.19,277.49,779.08,2025-02-12 15:14:49,2025-02-16 17:02:56
1841,625,103,5,380.06,330.12,1570.18,2024-07-12 09:12:01,2024-07-14 03:07:51
1842,625,18,2,330.41,116.68,544.14,2024-03-06 05:25:40,2024-03-08 11:43:51
1843,626,97,2,446.95,87.05,806.85,2025-01-19 09:59:58,2025-01-24 10:30:36
1844,626,67,5,274.32,160.55,1211.05,2023-06-20 11:55:58,2023-06-26 10:41:50
1845,626,95,4,53.28,48.54,164.58,2023-05-16 01:27:22,2023-05-16 16:01:33
1846,627,49,3,307.47,200.62,721.79,2023-09-25 19:06:31,2023-09-30 02:02:12
1847,628,66,1,296.53,36.96,259.57,2025-08-06 17:18:37,2025-08-10 07:58:30
1848,629,91,3,115.89,76.46,271.21,2023-06-11 18:15:13,2023-06-18 08:12:42
1849,629,8,3,7.38,2.85,19.29,2023-01-04 12:25:18,2023-01-05 20:44:57
1850,629,53,5,56.82,67.17,216.93,2023-10-26 21:07:40,2023-10-30 17:57:38
1851,630,37,3,43.07,12.37,116.84,2023-09-28 02:45:46,2023-09-29 02:03:53
1852,630,79,4,337.56,123.18,1227.06,2024-09-17 06:40:32,2024-09-18 17:09:24
1853,631,105,3,86.14,22.88,235.54,2023-08-07 20:43:22,2023-08-11 03:51:20
1854,631,88,2,236.32,35.73,436.91,2024-03-20 12:58:34,2024-03-22 10:34:17
1855,631,117,4,209.53,228.71,609.41,2024-09-04 11:53:10,2024-09-06 08:40:48
1856,631,74,5,211.08,110.11,945.29,2025-05-06 00:12:39,2025-05-08 13:50:04
1857,632,89,1,471.76,129.31,342.45,2025-03-02 21:57:40,2025-03-04 17:42:11
1858,633,89,2,118.09,16.24,219.94,2024-12-21 19:49:57,2024-12-27 20:49:06
1859,633,38,3,466.20,186.49,1212.11,2024-04-03 06:41:24,2024-04-06 16:59:10
1860,633,4,4,64.79,8.46,250.70,2025-08-06 05:45:10,2025-08-10 08:34:41
1861,633,50,1,163.67,17.02,146.65,2024-07-31 06:49:02,2024-08-06 11:55:21
1862,633,14,4,31.45,22.99,102.81,2023-08-13 00:14:39,2023-08-18 07:22:34
1863,634,35,2,140.78,75.61,205.95,2025-08-09 11:29:34,2025-08-11 04:46:12
1864,635,107,4,285.55,17.37,1124.83,2023-04-01 12:23:26,2023-04-02 00:40:10
1865,636,44,4,217.22,45.56,823.32,2024-09-20 21:30:47,2024-09-26 14:56:13
1866,636,98,3,129.40,59.41,328.79,2025-06-06 06:47:41,2025-06-08 17:43:30
1867,636,14,3,95.64,79.68,207.24,2025-09-04 22:37:50,2025-09-11 15:05:32
1868,636,24,2,421.96,81.67,762.25,2025-01-11 20:05:09,2025-01-13 14:17:46
1869,636,27,4,398.80,30.74,1564.46,2024-03-08 07:20:44,2024-03-11 21:34:52
1870,637,90,3,438.97,16.79,1300.12,2025-11-07 07:38:31,2025-11-10 04:57:04
1871,637,12,2,136.09,28.93,243.25,2023-08-24 05:42:28,2023-08-26 18:45:52
1872,637,119,3,342.88,122.97,905.67,2025-04-30 04:13:06,2025-05-01 12:59:09
1873,637,104,1,296.03,63.26,232.77,2023-12-08 05:41:15,2023-12-14 01:03:09
1874,638,8,4,498.58,595.62,1398.70,2023-11-14 14:03:55,2023-11-17 13:51:45
1875,638,2,5,467.33,35.14,2301.51,2025-02-02 19:10:35,2025-02-05 22:52:13
1876,639,11,1,328.44,74.27,254.17,2025-06-02 14:59:17,2025-06-04 19:55:15
1877,639,35,1,306.08,8.90,297.18,2024-09-24 11:58:11,2024-09-27 15:24:52
1878,639,2,5,139.62,78.65,619.45,2025-10-13 15:52:12,2025-10-15 06:11:06
1879,639,97,3,450.87,152.43,1200.18,2024-03-13 23:46:38,2024-03-18 11:22:06
1880,639,25,5,292.54,343.14,1119.56,2024-04-09 11:54:00,2024-04-15 13:00:24
1881,640,101,3,460.92,393.07,989.69,2025-04-01 00:43:24,2025-04-06 23:23:20
1882,640,49,2,212.98,121.77,304.19,2025-09-15 00:14:29,2025-09-20 04:34:37
1883,640,38,1,59.44,10.76,48.68,2024-11-12 02:22:36,2024-11-16 01:42:44
1884,640,60,3,283.76,52.32,798.96,2025-03-12 11:56:54,2025-03-18 00:04:09
1885,640,36,4,307.30,246.30,982.90,2023-07-18 11:21:20,2023-07-21 09:53:55
1886,641,50,3,8.18,1.94,22.60,2024-08-14 20:31:10,2024-08-19 18:43:17
1887,642,48,4,186.95,143.92,603.88,2023-03-07 17:20:02,2023-03-09 02:08:53
1888,642,70,5,249.69,171.18,1077.27,2024-06-01 21:11:44,2024-06-04 19:13:42
1889,642,72,2,425.00,163.49,686.51,2025-11-04 19:26:29,2025-11-09 07:44:38
1890,642,120,4,205.83,96.51,726.81,2024-11-14 06:49:34,2024-11-19 09:37:23
1891,643,50,1,296.66,64.10,232.56,2023-05-09 16:08:47,2023-05-14 15:00:33
1892,643,97,4,141.52,120.29,445.79,2024-11-16 04:55:00,2024-11-20 14:01:56
1893,643,119,2,335.52,53.24,617.80,2023-10-19 16:47:44,2023-10-21 03:24:21
1894,643,4,4,17.53,0.40,69.72,2024-03-24 23:10:20,2024-03-27 15:45:50
1895,643,83,3,356.78,244.47,825.87,2025-02-08 04:16:35,2025-02-11 01:08:29
1896,644,115,5,68.24,48.17,293.03,2025-09-26 10:47:35,2025-09-29 13:21:36
1897,645,83,1,353.06,40.26,312.80,2023-03-21 18:54:37,2023-03-28 10:44:11
1898,645,66,2,200.35,60.91,339.79,2025-01-05 12:08:33,2025-01-11 00:39:48
1899,645,2,5,55.08,9.20,266.20,2023-01-09 05:55:58,2023-01-10 17:10:03
1900,645,18,5,477.96,293.95,2095.85,2023-12-24 07:44:17,2023-12-31 01:52:42
1901,646,22,4,340.60,55.41,1306.99,2025-05-21 15:43:05,2025-05-24 22:17:27
1902,647,36,1,462.17,108.03,354.14,2024-02-06 07:40:16,2024-02-08 04:59:20
1903,648,29,2,380.20,24.80,735.60,2024-10-17 14:15:43,2024-10-17 18:03:43
1904,649,47,2,72.15,0.15,144.15,2023-01-09 11:17:34,2023-01-12 18:08:06
1905,649,80,2,256.90,33.25,480.55,2024-11-10 00:33:03,2024-11-12 17:49:35
1906,649,37,5,147.59,121.70,616.25,2025-09-03 06:22:12,2025-09-09 22:47:39
1907,650,23,5,219.21,169.78,926.27,2025-05-23 09:37:16,2025-05-25 06:27:43
1908,650,40,1,13.62,1.47,12.15,2023-03-06 01:15:52,2023-03-11 18:08:52
1909,650,37,1,312.55,83.39,229.16,2025-04-30 17:56:44,2025-05-04 07:59:22
1910,651,96,1,41.99,2.15,39.84,2024-01-05 10:16:17,2024-01-09 11:11:43
1911,651,3,3,425.20,263.26,1012.34,2024-01-21 05:58:46,2024-01-22 23:03:18
1912,651,1,3,473.28,65.36,1354.48,2023-04-06 17:19:09,2023-04-11 12:33:59
1913,651,11,3,158.23,46.51,428.18,2025-11-03 14:12:20,2025-11-10 00:12:10
1914,652,112,3,100.91,34.88,267.85,2024-04-26 06:22:47,2024-04-26 17:03:19
1915,652,42,4,356.28,283.77,1141.35,2025-06-03 16:27:39,2025-06-04 06:16:06
1916,652,18,4,197.07,105.95,682.33,2023-12-24 11:29:24,2023-12-27 00:24:47
1917,652,3,4,47.71,17.14,173.70,2023-03-12 21:31:10,2023-03-15 12:24:32
1918,653,80,3,94.84,44.18,240.34,2024-06-23 18:16:23,2024-06-29 05:53:01
1919,653,96,4,268.90,208.86,866.74,2023-07-17 07:36:30,2023-07-18 06:33:53
1920,654,17,2,31.18,17.22,45.14,2025-04-24 04:50:45,2025-04-30 09:14:08
1921,654,7,2,204.87,95.74,314.00,2024-09-10 15:13:17,2024-09-14 17:24:55
1922,654,1,3,10.97,9.83,23.08,2023-08-09 16:59:31,2023-08-10 16:24:22
1923,655,60,5,176.60,74.56,808.44,2024-02-09 20:58:13,2024-02-11 17:31:24
1924,655,99,3,268.10,144.01,660.29,2023-03-04 02:13:08,2023-03-05 11:07:27
1925,655,29,5,264.61,235.69,1087.36,2025-09-23 05:29:00,2025-09-26 00:54:05
1926,656,104,2,482.04,286.45,677.63,2025-08-24 01:34:11,2025-08-29 16:27:19
1927,656,116,5,249.80,167.26,1081.74,2025-07-20 11:05:40,2025-07-21 00:55:48
1928,656,110,4,77.14,67.86,240.70,2025-08-24 04:01:00,2025-08-28 19:52:15
1929,656,66,4,253.18,199.50,813.22,2023-11-10 07:52:13,2023-11-12 15:48:48
1930,657,74,1,298.13,61.73,236.40,2024-09-29 23:41:17,2024-10-02 04:11:13
1931,657,19,1,380.41,56.55,323.86,2023-10-24 10:02:44,2023-10-30 20:16:39
1932,657,12,5,474.62,57.71,2315.39,2024-08-10 07:01:48,2024-08-15 12:15:23
1933,658,41,5,28.01,40.36,99.69,2023-12-21 18:04:59,2023-12-21 18:44:36
1934,658,31,1,243.86,67.18,176.68,2025-04-05 14:03:02,2025-04-10 08:23:40
1935,658,116,1,437.79,119.27,318.52,2023-05-04 12:33:46,2023-05-08 18:50:32
1936,658,73,4,423.10,276.49,1415.91,2025-06-09 08:56:16,2025-06-11 09:25:50
1937,658,15,1,89.68,4.89,84.79,2024-04-01 04:42:46,2024-04-05 07:43:28
1938,659,16,1,118.70,28.72,89.98,2025-07-03 12:43:16,2025-07-09 01:07:06
1939,659,35,1,343.33,47.99,295.34,2023-01-18 07:23:29,2023-01-23 21:40:02
1940,659,8,1,375.91,107.64,268.27,2024-05-25 13:29:35,2024-05-25 20:23:22
1941,659,99,3,345.72,25.95,1011.21,2025-10-08 15:08:46,2025-10-08 22:17:08
1942,659,38,3,487.61,95.85,1366.98,2023-11-24 15:50:42,2023-11-27 21:36:26
1943,660,117,3,472.59,422.04,995.73,2023-04-12 07:28:38,2023-04-12 21:29:41
1944,660,58,3,241.53,70.13,654.46,2024-01-04 02:27:55,2024-01-06 11:19:51
1945,661,98,5,487.30,292.53,2143.97,2025-10-29 19:01:30,2025-11-05 12:37:41
1946,661,31,4,273.64,282.46,812.10,2023-06-01 13:45:39,2023-06-05 19:50:51
1947,661,103,2,178.51,93.38,263.64,2023-12-23 12:31:49,2023-12-25 07:25:21
1948,662,77,3,494.29,50.99,1431.88,2023-02-18 18:02:25,2023-02-22 15:32:08
1949,662,18,2,404.18,92.04,716.32,2025-04-09 23:29:46,2025-04-15 15:18:56
1950,662,91,5,34.85,27.02,147.23,2024-09-06 20:48:21,2024-09-08 21:22:32
1951,662,36,4,310.75,319.33,923.67,2025-05-02 02:50:55,2025-05-03 10:22:14
1952,663,56,2,386.00,49.35,722.65,2025-03-15 17:09:25,2025-03-15 23:22:48
1953,664,33,2,421.53,180.47,662.59,2024-03-31 10:35:13,2024-04-02 08:07:14
1954,664,58,4,133.64,96.73,437.83,2024-07-20 07:24:08,2024-07-22 13:53:47
1955,664,46,1,433.28,15.89,417.39,2024-06-16 14:14:47,2024-06-18 21:16:32
1956,664,37,3,224.24,30.41,642.31,2023-07-05 13:12:57,2023-07-11 21:18:08
1957,664,2,3,71.24,19.77,193.95,2023-07-13 17:17:31,2023-07-17 02:40:47
1958,665,29,1,254.69,28.69,226.00,2024-09-07 01:27:27,2024-09-09 10:41:07
1959,666,51,4,20.82,13.88,69.40,2024-06-12 14:02:21,2024-06-14 16:49:09
1960,666,52,3,42.57,32.13,95.58,2023-11-19 05:31:44,2023-11-19 16:06:59
1961,666,7,5,260.74,106.01,1197.69,2023-02-06 16:39:04,2023-02-08 13:32:22
1962,666,11,4,307.80,184.26,1046.94,2024-01-06 10:16:48,2024-01-07 15:50:35
1963,667,55,4,234.54,199.64,738.52,2025-10-07 01:32:28,2025-10-12 21:43:56
1964,668,58,1,354.15,6.33,347.82,2023-06-06 21:02:36,2023-06-10 14:24:42
1965,668,27,2,112.57,65.74,159.40,2024-04-13 20:20:14,2024-04-19 17:02:22
1966,668,9,1,422.29,39.97,382.32,2023-09-08 14:31:13,2023-09-12 02:31:29
1967,668,19,5,451.24,226.86,2029.34,2023-02-04 10:31:34,2023-02-05 13:32:31
1968,668,112,4,193.21,11.58,761.26,2025-07-31 18:21:37,2025-08-06 05:19:20
1969,669,24,3,446.27,260.77,1078.04,2023-09-19 03:22:38,2023-09-23 04:43:54
1970,670,107,2,174.59,82.53,266.65,2023-04-25 16:36:58,2023-05-02 13:32:59
1971,670,11,4,52.52,9.85,200.23,2024-05-01 08:09:01,2024-05-01 14:47:10
1972,670,6,2,165.60,7.11,324.09,2023-12-15 12:14:01,2023-12-15 23:54:51
1973,670,75,3,142.09,44.91,381.36,2023-12-27 06:27:12,2023-12-28 16:35:21
1974,671,47,5,179.30,117.79,778.71,2024-04-16 20:35:46,2024-04-18 11:48:58
1975,671,113,5,382.78,0.23,1913.67,2023-05-05 00:22:09,2023-05-06 04:21:25
1976,671,44,1,447.35,80.38,366.97,2023-05-20 07:33:35,2023-05-25 23:46:37
1977,671,9,3,158.82,21.81,454.65,2025-09-02 10:26:37,2025-09-03 23:33:41
1978,671,2,3,38.23,3.78,110.91,2023-12-28 19:01:53,2024-01-04 01:08:38
1979,672,115,3,406.94,323.55,897.27,2023-01-31 04:24:48,2023-02-04 15:31:37
1980,672,13,4,329.25,78.73,1238.27,2025-07-03 11:14:01,2025-07-03 13:35:15
1981,672,104,4,71.89,21.47,266.09,2025-03-16 13:16:19,2025-03-18 11:15:56
1982,672,94,3,60.15,22.29,158.16,2023-04-24 09:11:12,2023-04-25 03:45:09
1983,672,29,5,226.29,106.16,1025.29,2023-03-25 07:06:29,2023-03-26 22:59:16
1984,673,119,2,496.25,51.93,940.57,2023-01-31 15:34:22,2023-02-06 01:26:01
1985,673,91,2,492.19,70.47,913.91,2023-12-17 03:45:12,2023-12-21 22:46:14
1986,673,47,4,68.14,65.19,207.37,2025-05-04 13:43:55,2025-05-07 23:48:48
1987,674,29,2,348.44,201.50,495.38,2025-09-13 12:51:12,2025-09-18 14:09:35
1988,674,41,3,32.29,16.39,80.48,2025-04-16 01:11:12,2025-04-16 01:31:59
1989,675,56,3,233.64,182.17,518.75,2025-02-13 01:14:40,2025-02-16 23:23:42
1990,675,109,4,254.93,209.87,809.85,2023-05-09 04:34:42,2023-05-14 12:24:31
1991,675,82,1,226.46,28.94,197.52,2024-09-13 00:52:01,2024-09-17 01:59:55
1992,675,31,3,202.63,136.50,471.39,2024-08-06 04:57:59,2024-08-07 12:54:48
1993,676,50,2,6.22,0.85,11.59,2023-02-05 12:24:11,2023-02-10 14:56:47
1994,676,3,3,487.22,338.38,1123.28,2023-05-28 11:02:51,2023-05-29 08:21:26
1995,676,13,2,71.01,34.09,107.93,2023-04-21 18:11:12,2023-04-22 19:23:08
1996,676,120,1,479.52,13.13,466.39,2024-06-17 13:58:32,2024-06-18 03:48:58
1997,676,37,3,453.99,78.34,1283.63,2024-04-30 09:27:24,2024-05-06 22:23:57
1998,677,109,2,198.78,16.01,381.55,2024-07-12 13:53:11,2024-07-19 02:11:10
1999,677,28,1,240.75,60.92,179.83,2025-06-15 22:00:06,2025-06-20 05:45:53
2000,677,88,2,248.59,58.36,438.82,2025-10-02 15:40:22,2025-10-07 18:34:21
2001,677,43,4,17.79,13.98,57.18,2024-10-15 03:55:42,2024-10-19 04:58:02
2002,677,105,3,6.93,1.15,19.64,2025-07-13 10:03:13,2025-07-20 05:45:22
2003,678,80,1,192.50,22.98,169.52,2023-05-16 04:02:56,2023-05-16 04:21:21
2004,678,8,2,198.20,44.79,351.61,2023-11-19 23:17:02,2023-11-25 19:04:24
2005,678,35,5,167.99,54.83,785.12,2023-02-10 13:45:42,2023-02-15 20:20:02
2006,678,72,2,398.48,109.61,687.35,2025-06-21 17:13:14,2025-06-26 13:12:18
2007,678,21,5,244.51,41.25,1181.30,2023-05-31 21:39:30,2023-06-04 06:11:56
2008,679,52,3,368.07,295.50,808.71,2024-05-04 03:47:05,2024-05-08 23:25:00
2009,679,71,2,53.25,13.39,93.11,2025-06-02 13:14:33,2025-06-07 11:03:48
2010,679,100,5,75.28,11.50,364.90,2025-10-30 14:15:27,2025-10-31 23:25:27
2011,679,20,2,379.91,48.61,711.21,2023-01-27 22:45:52,2023-01-29 04:10:22
2012,679,84,3,358.12,98.71,975.65,2023-06-26 08:15:33,2023-06-26 17:17:10
2013,680,114,5,285.54,408.02,1019.68,2023-01-01 13:53:02,2023-01-06 13:15:40
2014,680,97,5,81.64,10.62,397.58,2023-12-17 11:55:57,2023-12-20 18:59:21
2015,680,46,3,102.42,6.34,300.92,2024-03-13 14:15:00,2024-03-19 00:52:33
2016,680,84,4,93.76,6.97,368.07,2024-12-17 00:17:04,2024-12-21 14:35:32
2017,681,4,5,126.51,11.54,621.01,2024-12-26 05:30:34,2024-12-29 17:55:37
2018,681,60,5,10.48,8.97,43.43,2024-05-24 14:34:17,2024-05-28 08:29:56
2019,682,78,5,423.26,538.03,1578.27,2023-06-27 14:40:09,2023-07-01 00:17:00
2020,682,110,2,297.19,165.89,428.49,2025-10-29 12:20:00,2025-11-01 01:33:40
2021,683,30,1,351.48,86.29,265.19,2023-11-18 13:44:05,2023-11-22 09:33:08
2022,684,105,3,223.70,39.39,631.71,2023-12-07 17:55:04,2023-12-10 17:14:47
2023,685,28,2,331.48,38.56,624.40,2025-06-27 09:00:07,2025-06-29 15:14:16
2024,685,93,2,216.75,75.85,357.65,2023-04-14 14:53:17,2023-04-20 23:01:32
2025,686,45,2,201.73,80.61,322.85,2024-05-20 02:25:24,2024-05-20 14:11:36
2026,686,31,4,237.22,241.11,707.77,2025-10-26 09:19:28,2025-11-01 01:29:35
2027,687,89,1,329.61,88.78,240.83,2024-11-16 17:53:37,2024-11-22 21:36:08
2028,687,92,5,146.77,30.63,703.22,2024-07-18 23:34:37,2024-07-20 23:22:42
2029,687,67,5,80.38,74.34,327.56,2025-11-19 17:33:35,2025-11-25 18:57:28
2030,687,6,2,240.46,122.05,358.87,2025-08-19 04:34:18,2025-08-24 16:32:01
2031,688,84,1,7.82,0.59,7.23,2023-04-21 00:15:35,2023-04-23 21:07:03
2032,688,52,2,146.18,79.51,212.85,2025-11-02 20:37:31,2025-11-04 06:04:03
2033,688,32,3,124.62,8.28,365.58,2023-11-25 05:02:30,2023-11-27 17:59:26
2034,688,34,2,419.17,12.70,825.64,2024-01-03 02:47:10,2024-01-07 06:18:02
2035,689,104,2,474.67,57.28,892.06,2024-01-22 17:46:57,2024-01-26 21:13:28
2036,689,26,5,90.82,24.04,430.06,2024-08-25 17:27:41,2024-08-31 06:22:43
2037,690,57,1,43.81,2.33,41.48,2023-10-03 07:51:12,2023-10-09 11:53:00
2038,691,92,1,185.61,23.15,162.46,2023-04-13 13:06:54,2023-04-14 19:53:01
2039,691,27,3,110.90,32.67,300.03,2024-03-24 13:50:14,2024-03-30 10:04:32
2040,692,30,4,37.85,37.76,113.64,2023-12-09 09:18:37,2023-12-15 13:29:29
2041,692,70,1,265.90,57.33,208.57,2024-01-18 01:32:30,2024-01-20 18:02:00
2042,693,9,5,47.02,20.23,214.87,2025-10-11 19:49:45,2025-10-17 06:18:49
2043,693,78,4,35.21,10.51,130.33,2023-02-03 20:31:48,2023-02-07 10:44:57
2044,693,31,2,262.50,115.95,409.05,2023-08-04 19:24:37,2023-08-10 16:50:41
2045,693,35,1,280.83,80.99,199.84,2024-11-18 19:15:15,2024-11-21 05:59:57
2046,693,41,4,335.81,387.25,955.99,2025-06-11 20:07:58,2025-06-13 19:11:26
2047,694,32,1,465.81,113.05,352.76,2025-05-10 15:43:11,2025-05-15 16:28:05
2048,694,62,1,378.58,23.06,355.52,2025-06-15 07:32:13,2025-06-16 15:05:46
2049,694,111,2,123.59,24.09,223.09,2025-08-19 07:55:25,2025-08-24 10:08:19
2050,694,38,5,148.96,112.81,631.99,2024-06-07 15:45:51,2024-06-09 00:32:32
2051,694,97,4,372.58,427.91,1062.41,2025-03-27 01:19:03,2025-04-01 20:35:58
2052,695,75,1,150.73,19.56,131.17,2024-03-25 08:46:35,2024-03-28 05:26:35
2053,696,38,3,40.99,30.22,92.75,2023-02-19 19:28:16,2023-02-21 09:41:26
2054,696,18,2,463.25,202.34,724.16,2023-11-17 07:38:48,2023-11-22 10:38:20
2055,697,39,4,233.79,33.50,901.66,2025-07-30 22:24:27,2025-08-04 02:39:34
2056,697,63,3,381.38,95.50,1048.64,2025-10-02 16:43:13,2025-10-06 23:04:05
2057,697,119,4,242.25,141.34,827.66,2025-04-05 19:25:53,2025-04-07 03:38:48
2058,697,101,5,318.82,48.37,1545.73,2025-05-19 12:46:20,2025-05-24 07:34:56
2059,698,69,3,399.64,125.47,1073.45,2024-03-20 16:27:38,2024-03-26 23:19:32
2060,698,79,2,187.40,20.49,354.31,2024-11-12 16:40:56,2024-11-19 03:37:05
2061,698,23,1,28.19,4.97,23.22,2023-09-27 11:31:56,2023-09-28 02:58:21
2062,699,74,5,74.15,80.56,290.19,2024-11-26 02:06:13,2024-12-01 19:07:17
2063,699,73,3,405.39,231.80,984.37,2024-11-18 17:03:50,2024-11-20 05:44:40
2064,700,19,1,113.19,21.34,91.85,2025-11-22 01:22:45,2025-11-24 06:41:20
2065,701,36,4,417.10,366.25,1302.15,2025-02-26 20:56:48,2025-02-28 01:25:24
2066,701,31,3,441.45,135.20,1189.15,2023-12-20 12:29:21,2023-12-21 17:54:06
2067,701,41,2,400.70,164.05,637.35,2025-04-13 21:07:43,2025-04-15 12:14:23
2068,702,25,4,116.80,103.93,363.27,2023-01-26 00:01:40,2023-01-28 09:09:08
2069,702,13,2,113.15,45.98,180.32,2024-08-01 11:19:27,2024-08-06 06:08:34
2070,702,80,5,417.73,441.02,1647.63,2025-09-12 19:16:28,2025-09-14 13:02:14
2071,702,2,5,392.69,400.72,1562.73,2024-07-10 11:15:23,2024-07-17 07:03:03
2072,702,33,2,65.40,24.16,106.64,2023-02-01 22:36:28,2023-02-08 19:44:29
2073,703,90,1,210.18,0.33,209.85,2024-08-28 22:08:00,2024-09-01 16:23:11
2074,703,86,2,399.30,143.15,655.45,2023-08-14 15:28:59,2023-08-18 09:22:02
2075,703,48,3,427.62,217.12,1065.74,2025-06-29 23:13:41,2025-07-02 13:50:34
2076,703,106,4,461.43,172.83,1672.89,2023-09-11 04:54:06,2023-09-15 12:27:03
2077,704,1,1,229.54,52.48,177.06,2023-05-05 19:15:45,2023-05-06 06:29:03
2078,704,5,2,245.52,138.50,352.54,2024-10-30 23:03:09,2024-11-01 00:00:31
2079,704,19,1,411.99,94.16,317.83,2025-04-01 00:21:40,2025-04-06 15:52:01
2080,704,32,1,285.49,22.32,263.17,2023-09-03 09:48:25,2023-09-04 13:05:42
2081,705,103,4,471.28,6.15,1878.97,2024-11-30 16:51:45,2024-12-04 05:57:39
2082,705,35,1,403.88,42.26,361.62,2025-03-27 04:45:07,2025-04-01 12:08:59
2083,706,109,5,390.60,479.83,1473.17,2025-01-05 14:24:03,2025-01-10 05:34:40
2084,706,67,2,59.53,23.08,95.98,2024-04-30 00:10:12,2024-05-05 17:29:00
2085,706,46,2,377.39,39.95,714.83,2023-05-12 21:52:26,2023-05-18 15:28:01
2086,706,86,3,408.44,219.64,1005.68,2023-03-02 19:58:56,2023-03-08 21:06:31
